customer_id,tenure_months,monthly_charges,total_charges,contract_type,tech_support,city,signup_date,region_code,satisfaction,notes,churned
CUS001601,71,$98.06,6962.26,One year,No,City_46,2022-12-21,APAC,2.0,free text note number 1601 about this particular customer,0
CUS001602,43,$81.50,3504.5,N/A, Yes ,City_49,2023-03-26,APAC,3.0,free text note number 1602 about this particular customer,1
CUS001603,12,$73.85,886.2,Month-to-month,No,City_78,2022-11-13,APAC,1.0,free text note number 1603 about this particular customer,1
CUS001604,66,$71.04,,One year,Yes,City_4,2021-04-27,APAC,4.0,free text note number 1604 about this particular customer,0
CUS001605,58,$83.01,4814.58,Month-to-month,No,City_79,2022-01-10,APAC,3.0,free text note number 1605 about this particular customer,1
CUS001606,27,$95.38,2575.26,Month-to-month,No,City_74,2020-04-21,APAC,3.0,free text note number 1606 about this particular customer,1
CUS001607,30,$93.64,2809.2,Month-to-month,Yes,City_57,2021-12-21,APAC,5.0,free text note number 1607 about this particular customer,1
CUS001608,48,$79.40,,Month-to-month, Yes ,City_41,2022-07-31,APAC,3.0,free text note number 1608 about this particular customer,1
CUS001609,56,$91.92,5147.52,Month-to-month, Yes ,City_24,2022-04-09,APAC,2.0,free text note number 1609 about this particular customer,1
CUS001610,50,$72.96,3648.0,N/A,Yes,City_32,2020-04-01,APAC,3.0,free text note number 1610 about this particular customer,1
CUS001611,64,$101.31,6483.84,Month-to-month,No,City_38,2021-06-03,APAC,1.0,free text note number 1611 about this particular customer,1
CUS001612,6,$69.33,415.98,Two year,No,City_33,2020-01-25,APAC,4.0,free text note number 1612 about this particular customer,1
CUS001613,71,$18.12,1286.52,Two year,Yes,City_64,2023-01-23,APAC,4.0,free text note number 1613 about this particular customer,0
CUS001614,35,$103.45,,Two year,Yes,City_38,2020-03-31,APAC,3.0,free text note number 1614 about this particular customer,1
CUS001615,19,$72.70,,One year,Yes,City_70,2021-09-18,APAC,5.0,free text note number 1615 about this particular customer,1
CUS001616,16,$40.72,651.52,Month-to-month,No,City_69,2020-05-06,APAC,3.0,free text note number 1616 about this particular customer,1
CUS001617,33,$65.04,2146.32,Month-to-month,No,City_76,2022-01-26,APAC,2.0,free text note number 1617 about this particular customer,1
CUS001618,22,$47.90,1053.8,Month-to-month,No,City_65,2020-03-29,APAC,1.0,free text note number 1618 about this particular customer,1
CUS001619,67,$122.51,8208.17,Month-to-month,no,City_31,2020-09-29,APAC,2.0,free text note number 1619 about this particular customer,1
CUS001620,36,$82.44,2967.84,Month-to-month,No,City_26,2020-04-19,APAC,3.0,free text note number 1620 about this particular customer,1
CUS001621,68,$30.78,2093.04,Two year,No,City_27,2024-01-03,APAC,3.0,free text note number 1621 about this particular customer,0
CUS001622,48,$83.65,4015.2,N/A,Yes,City_46,2023-08-05,APAC,3.0,free text note number 1622 about this particular customer,1
CUS001623,27,$60.03,1620.81,One year,No,City_26,2020-04-26,APAC,1.0,free text note number 1623 about this particular customer,1
CUS001624,29,$117.92,3419.68,Month-to-month,No,City_60,2023-03-14,APAC,1.0,free text note number 1624 about this particular customer,1
CUS001625,67,$43.68,2926.56,Two year,no,City_62,2022-12-11,APAC,4.0,free text note number 1625 about this particular customer,0
CUS001626,47,$15.00,705.0,Two year,Yes,City_27,2021-11-12,APAC,3.0,free text note number 1626 about this particular customer,0
CUS001627,29,$71.65,,Month-to-month,Yes,City_76,2022-09-18,APAC,5.0,free text note number 1627 about this particular customer,1
CUS001628,54,$61.30,3310.2,Month-to-month,no,City_50,2021-06-17,APAC,5.0,free text note number 1628 about this particular customer,1
CUS001629,27,$59.59,,N/A,No,City_45,2021-05-31,APAC,3.0,free text note number 1629 about this particular customer,1
CUS001630,16,$16.47,263.52,Month-to-month,Yes,City_51,2023-03-15,APAC,3.0,free text note number 1630 about this particular customer,1
CUS001631,54,$80.67,,Two year,no,City_35,2024-01-04,APAC,5.0,free text note number 1631 about this particular customer,1
CUS001632,7,$111.83,782.81,Month-to-month,Yes,City_16,2021-07-07,APAC,2.0,free text note number 1632 about this particular customer,1
CUS001633,34,$22.27,757.18,Month-to-month,No,City_53,2020-02-24,APAC,5.0,free text note number 1633 about this particular customer,1
CUS001634,30,$99.28,2978.4,Month-to-month,No,City_21,2022-01-20,APAC,3.0,free text note number 1634 about this particular customer,1
CUS001635,32,$55.78,1784.96,Two year,no,City_33,2021-02-13,APAC,2.0,free text note number 1635 about this particular customer,0
CUS001636,16,$128.73,2059.68,Month-to-month,Yes,City_34,2023-05-11,APAC,3.0,free text note number 1636 about this particular customer,1
CUS001637,28,$80.90,2265.2,One year, Yes ,City_45,2021-05-21,APAC,4.0,free text note number 1637 about this particular customer,1
CUS001638,9,$65.30,587.7,Month-to-month, Yes ,City_71,2022-12-07,APAC,5.0,free text note number 1638 about this particular customer,1
CUS001639,31,$97.63,3026.53,One year, Yes ,City_15,2022-08-21,APAC,5.0,free text note number 1639 about this particular customer,1
CUS001640,53,$83.15,4406.95,Two year,no,City_53,2022-12-17,APAC,1.0,free text note number 1640 about this particular customer,0
CUS001641,10,$55.19,551.9,Two year,No,City_7,2022-06-04,APAC,2.0,free text note number 1641 about this particular customer,0
CUS001642,11,$87.76,965.36,Two year, Yes ,City_35,2020-04-22,APAC,3.0,free text note number 1642 about this particular customer,1
CUS001643,5,$57.23,286.15,Month-to-month,No,City_32,2022-12-03,APAC,1.0,free text note number 1643 about this particular customer,1
CUS001644,60,$25.29,1517.4,N/A,no,City_45,2021-07-02,APAC,3.0,free text note number 1644 about this particular customer,0
CUS001645,54,$120.79,6522.66,Month-to-month,No,City_21,2023-07-14,APAC,3.0,free text note number 1645 about this particular customer,1
CUS001646,4,$61.26,,Month-to-month,Yes,City_60,2022-01-03,APAC,4.0,free text note number 1646 about this particular customer,1
CUS001647,41,$54.77,2245.57,Month-to-month,no,City_12,2020-01-30,APAC,3.0,free text note number 1647 about this particular customer,1
CUS001648,34,$78.47,2667.98,One year,No,City_8,2021-07-04,APAC,2.0,free text note number 1648 about this particular customer,1
CUS001649,48,$31.01,1488.48,Month-to-month,Yes,City_77,2022-04-20,APAC,4.0,free text note number 1649 about this particular customer,1
CUS001650,27,$36.16,976.32,Month-to-month,No,City_35,2020-08-25,APAC,1.0,free text note number 1650 about this particular customer,1
CUS001651,57,$57.51,3278.07,One year,Yes,City_55,2021-08-24,APAC,1.0,free text note number 1651 about this particular customer,0
CUS001652,37,$57.01,2109.37,One year,No,City_33,2023-04-02,APAC,4.0,free text note number 1652 about this particular customer,0
CUS001653,17,$71.80,1220.6,Two year, Yes ,City_31,2022-10-30,APAC,2.0,free text note number 1653 about this particular customer,1
CUS001654,36,$98.06,3530.16,Month-to-month,No,City_10,2021-05-31,APAC,2.0,free text note number 1654 about this particular customer,1
CUS001655,17,$58.15,988.55,Month-to-month,No,City_79,2022-03-01,APAC,2.0,free text note number 1655 about this particular customer,1
CUS001656,36,$82.32,2963.52,Two year,no,City_27,2023-12-04,APAC,4.0,free text note number 1656 about this particular customer,1
CUS001657,20,$85.04,1700.8,Month-to-month,Yes,City_8,2021-06-06,APAC,2.0,free text note number 1657 about this particular customer,1
CUS001658,31,$42.90,1329.9,One year,Yes,City_74,2022-07-24,APAC,4.0,free text note number 1658 about this particular customer,1
CUS001659,22,$75.71,1665.62,Month-to-month,no,City_27,2020-01-11,APAC,4.0,free text note number 1659 about this particular customer,1
CUS001660,38,$46.43,1764.34,Month-to-month,Yes,City_12,2020-02-23,APAC,3.0,free text note number 1660 about this particular customer,1
CUS001661,55,$96.60,5313.0,One year,No,City_70,2021-04-11,APAC,,free text note number 1661 about this particular customer,1
CUS001662,49,$81.38,3987.62,One year,no,City_7,2022-03-09,APAC,5.0,free text note number 1662 about this particular customer,1
CUS001663,27,$70.41,1901.07,One year,No,City_77,2021-10-31,APAC,2.0,free text note number 1663 about this particular customer,1
CUS001664,36,$36.51,1314.36,Month-to-month,Yes,City_77,2020-01-12,APAC,2.0,free text note number 1664 about this particular customer,1
CUS001665,23,$72.90,1676.7,One year,Yes,City_63,2021-05-20,APAC,2.0,free text note number 1665 about this particular customer,1
CUS001666,23,$50.82,1168.86,Month-to-month,No,City_26,2022-04-06,APAC,4.0,free text note number 1666 about this particular customer,1
CUS001667,46,$87.65,4031.9,Month-to-month, Yes ,City_14,2021-07-22,APAC,2.0,free text note number 1667 about this particular customer,1
CUS001668,56,$67.02,3753.12,Month-to-month,No,City_3,2020-04-09,APAC,3.0,free text note number 1668 about this particular customer,1
CUS001669,14,$49.69,695.66,Month-to-month,No,City_45,2022-09-03,APAC,1.0,free text note number 1669 about this particular customer,1
CUS001670,19,$93.14,1769.66,Month-to-month,No,City_22,2020-11-16,APAC,5.0,free text note number 1670 about this particular customer,1
CUS001671,8,$88.04,704.32,Month-to-month,No,City_5,2021-05-18,APAC,4.0,free text note number 1671 about this particular customer,1
CUS001672,71,$55.17,3917.07,Month-to-month,No,City_59,2020-03-01,APAC,4.0,free text note number 1672 about this particular customer,0
CUS001673,50,$99.05,4952.5,Month-to-month,Yes,City_5,2023-06-30,APAC,4.0,free text note number 1673 about this particular customer,1
CUS001674,12,$62.54,750.48,Month-to-month,No,City_70,2020-01-28,APAC,3.0,free text note number 1674 about this particular customer,1
CUS001675,54,$62.27,3362.58,Two year,no,City_69,2021-06-26,APAC,2.0,free text note number 1675 about this particular customer,1
CUS001676,22,$73.10,1608.2,Two year,Yes,City_59,2022-01-11,APAC,1.0,free text note number 1676 about this particular customer,1
CUS001677,22,$51.18,1125.96,Month-to-month,No,City_0,2021-10-13,APAC,3.0,free text note number 1677 about this particular customer,1
CUS001678,35,$58.96,2063.6,Month-to-month,no,City_45,2020-12-28,APAC,,free text note number 1678 about this particular customer,1
CUS001679,46,$65.99,,Month-to-month,Yes,City_7,2021-10-12,APAC,1.0,free text note number 1679 about this particular customer,1
CUS001680,47,$108.26,5088.22,Month-to-month,no,City_19,2021-09-27,APAC,2.0,free text note number 1680 about this particular customer,1
CUS001681,3,$107.49,322.47,Month-to-month,Yes,City_8,2023-09-16,APAC,4.0,free text note number 1681 about this particular customer,1
CUS001682,53,$63.53,3367.09,Month-to-month, Yes ,City_12,2022-05-28,APAC,1.0,free text note number 1682 about this particular customer,1
CUS001683,29,$110.26,3197.54,Month-to-month,No,City_56,2022-06-26,APAC,3.0,free text note number 1683 about this particular customer,1
CUS001684,66,$68.92,4548.72,Month-to-month,No,City_64,2023-09-03,APAC,5.0,free text note number 1684 about this particular customer,1
CUS001685,42,$79.51,3339.42,One year, Yes ,City_50,2023-12-17,APAC,2.0,free text note number 1685 about this particular customer,1
CUS001686,67,$92.09,6170.03,Month-to-month,no,City_9,2023-08-08,APAC,3.0,free text note number 1686 about this particular customer,1
CUS001687,18,$77.30,1391.4,Two year,No,City_17,2020-01-07,APAC,3.0,free text note number 1687 about this particular customer,1
CUS001688,48,$130.38,6258.24,Two year,Yes,City_46,2021-03-12,APAC,2.0,free text note number 1688 about this particular customer,1
CUS001689,25,$76.08,1902.0,Month-to-month,No,City_32,2023-12-04,APAC,5.0,free text note number 1689 about this particular customer,1
CUS001690,61,$40.06,2443.66,One year,No,City_39,2020-11-03,APAC,,free text note number 1690 about this particular customer,0
CUS001691,44,$102.64,4516.16,Two year,Yes,City_76,2020-10-19,APAC,4.0,free text note number 1691 about this particular customer,1
CUS001692,54,$59.70,3223.8,Month-to-month,No,City_77,2022-03-04,APAC,3.0,free text note number 1692 about this particular customer,1
CUS001693,42,$62.39,,One year, Yes ,City_16,2023-09-08,APAC,2.0,free text note number 1693 about this particular customer,0
CUS001694,55,$15.00,825.0,Month-to-month,No,City_16,2020-08-15,APAC,4.0,free text note number 1694 about this particular customer,1
CUS001695,11,$95.02,1045.22,Month-to-month,Yes,City_5,2020-03-06,APAC,4.0,free text note number 1695 about this particular customer,1
CUS001696,17,$90.46,1537.82,Month-to-month,No,City_50,2020-01-30,APAC,5.0,free text note number 1696 about this particular customer,1
CUS001697,51,$89.98,4588.98,Month-to-month,No,City_51,2023-07-08,APAC,2.0,free text note number 1697 about this particular customer,1
CUS001698,14,$94.46,1322.44,One year, Yes ,City_69,2020-10-18,APAC,2.0,free text note number 1698 about this particular customer,1
CUS001699,6,$112.28,673.68,Month-to-month,No,City_8,2022-08-06,APAC,3.0,free text note number 1699 about this particular customer,1
CUS001700,40,$68.85,2754.0,Month-to-month,Yes,City_42,2022-10-12,APAC,3.0,free text note number 1700 about this particular customer,1
CUS001701,69,$93.44,6447.36,Two year,Yes,City_44,2022-10-25,APAC,5.0,free text note number 1701 about this particular customer,0
CUS001702,23,$51.40,1182.2,Month-to-month,Yes,City_41,2022-05-26,APAC,1.0,free text note number 1702 about this particular customer,1
CUS001703,15,$61.15,,Month-to-month, Yes ,City_20,2021-08-09,APAC,3.0,free text note number 1703 about this particular customer,1
CUS001704,52,$96.42,5013.84,Two year,No,City_0,2020-03-29,APAC,2.0,free text note number 1704 about this particular customer,0
CUS001705,19,$79.78,1515.82,One year,No,City_2,2021-08-05,APAC,5.0,free text note number 1705 about this particular customer,1
CUS001706,56,$36.66,2052.96,One year, Yes ,City_66,2022-09-15,APAC,4.0,free text note number 1706 about this particular customer,0
CUS001707,15,$79.03,1185.45,Month-to-month,Yes,City_52,2020-08-23,APAC,5.0,free text note number 1707 about this particular customer,1
CUS001708,14,$65.43,916.02,One year,No,City_69,2021-05-01,APAC,3.0,free text note number 1708 about this particular customer,1
CUS001709,71,$49.53,,Month-to-month, Yes ,City_60,2020-07-29,APAC,4.0,free text note number 1709 about this particular customer,1
CUS001710,43,$80.86,3476.98,Month-to-month, Yes ,City_75,2020-10-04,APAC,5.0,free text note number 1710 about this particular customer,1
CUS001711,21,$59.89,1257.69,Month-to-month,Yes,City_25,2022-07-25,APAC,1.0,free text note number 1711 about this particular customer,1
CUS001712,33,$30.74,1014.42,Month-to-month,No,City_26,2023-07-06,APAC,5.0,free text note number 1712 about this particular customer,1
CUS001713,43,$42.22,1815.46,Two year,Yes,City_12,2021-05-28,APAC,5.0,free text note number 1713 about this particular customer,1
CUS001714,4,$114.23,456.92,One year,No,City_17,2021-04-12,APAC,3.0,free text note number 1714 about this particular customer,1
CUS001715,71,$32.13,2281.23,Two year,Yes,City_78,2020-02-13,APAC,5.0,free text note number 1715 about this particular customer,0
CUS001716,34,$75.57,,N/A,Yes,City_12,2021-12-19,APAC,5.0,free text note number 1716 about this particular customer,1
CUS001717,68,$85.25,5797.0,Month-to-month,Yes,City_19,2020-09-11,APAC,2.0,free text note number 1717 about this particular customer,1
CUS001718,57,$85.98,4900.86,Month-to-month,Yes,City_67,2023-05-19,APAC,,free text note number 1718 about this particular customer,1
CUS001719,4,$39.36,,Month-to-month,no,City_19,2020-09-12,APAC,,free text note number 1719 about this particular customer,1
